Ticker,Ex-Div Date,Dividend,Price on Ex-Date,Frequency,Source,Scraped At,Annualized Yield %
XPAY,2025-05-07,0.953,50.049999,monthly,yfinance,2025-08-11 20:02:47Z,22.84915130567735
XPAY,2025-06-11,0.953,52.574001,monthly,yfinance,2025-08-11 20:02:48Z,21.752196489667963
XPAY,2025-07-09,0.953,53.724998,monthly,yfinance,2025-08-11 20:02:48Z,21.286180410839663
XPAY,2025-08-06,0.953,53.494999,monthly,yfinance,2025-08-11 20:02:49Z,21.37769924998036
YBIT,2024-06-06,1.371,19.188999,monthly,yfinance,2025-08-11 20:02:50Z,85.73662440651542
YBIT,2024-07-05,1.216,15.3,monthly,yfinance,2025-08-11 20:02:52Z,95.37254901960783
YBIT,2024-08-07,0.671,13.23,monthly,yfinance,2025-08-11 20:02:52Z,60.86167800453515
YBIT,2024-09-06,0.722,11.9,monthly,yfinance,2025-08-11 20:02:53Z,72.80672268907563
YBIT,2024-10-03,0.798,12.01,monthly,yfinance,2025-08-11 20:02:53Z,79.73355537052457
YBIT,2024-10-31,0.672,12.25,monthly,yfinance,2025-08-11 20:02:54Z,65.82857142857142
YBIT,2024-11-29,1.264,13.85,monthly,yfinance,2025-08-11 20:02:54Z,109.51624548736463
YBIT,2024-12-27,0.709,12.34,monthly,yfinance,2025-08-11 20:02:55Z,68.94651539708265
YBIT,2025-01-23,0.789,12.58,monthly,yfinance,2025-08-11 20:02:56Z,75.26232114467408
YBIT,2025-02-20,0.551,11.81,monthly,yfinance,2025-08-11 20:02:57Z,55.98645215918713
YBIT,2025-03-20,0.436,9.84,monthly,yfinance,2025-08-11 20:02:57Z,53.170731707317074
YBIT,2025-04-17,0.411,9.83,monthly,yfinance,2025-08-11 20:02:57Z,50.17293997965412
YBIT,2025-05-15,0.87,10.48,monthly,yfinance,2025-08-11 20:02:58Z,99.61832061068702
YBIT,2025-06-12,0.331,10.39,monthly,yfinance,2025-08-11 20:02:58Z,38.22906641000963
YBIT,2025-07-10,0.381,10.58,monthly,yfinance,2025-08-11 20:03:00Z,43.21361058601134
YBIT,2025-08-07,0.542,10.51,monthly,yfinance,2025-08-11 20:03:01Z,61.883920076117995
YBTC,2024-01-29,1.334,49.490002,monthly,yfinance,2025-08-11 20:03:02Z,32.34592716322784
YBTC,2024-02-27,1.812,53.82,monthly,yfinance,2025-08-11 20:03:02Z,40.40133779264214
YBTC,2024-03-26,4.125,56.683998,monthly,yfinance,2025-08-11 20:03:03Z,87.32623270503962
YBTC,2024-04-26,2.048,51.599998,monthly,yfinance,2025-08-11 20:03:03Z,47.62790882278716
YBTC,2024-05-30,1.843,51.860001,monthly,yfinance,2025-08-11 20:03:04Z,42.64558344300842
YBTC,2024-06-27,0.912,45.700001,monthly,yfinance,2025-08-11 20:03:04Z,23.947483064606498
YBTC,2024-07-30,2.062,48.040001,monthly,yfinance,2025-08-11 20:03:04Z,51.50707636329983
YBTC,2024-08-29,1.612,41.59,monthly,yfinance,2025-08-11 20:03:05Z,46.51118057225295
YBTC,2024-09-27,2.11,42.845001,monthly,yfinance,2025-08-11 20:03:05Z,59.09674269817382
YBTC,2024-10-30,0.884,46.25,monthly,yfinance,2025-08-11 20:03:07Z,22.936216216216216
YBTC,2024-11-27,1.773,51.5,monthly,yfinance,2025-08-11 20:03:08Z,41.3126213592233
YBTC,2024-12-30,1.632,50.669998,monthly,yfinance,2025-08-11 20:03:08Z,38.650090335507805
YBTC,2025-01-02,1.036,50.439999,weekly,yfinance,2025-08-11 20:03:08Z,106.80412582878918
YBTC,2025-01-08,0.535,48.939999,weekly,yfinance,2025-08-11 20:03:09Z,56.84511763067262
YBTC,2025-01-16,0.35,51.25,weekly,yfinance,2025-08-11 20:03:09Z,35.512195121951216
YBTC,2025-01-23,0.383,51.130001,weekly,yfinance,2025-08-11 20:03:10Z,38.951691004269684
YBTC,2025-01-30,0.88,52.099998,weekly,yfinance,2025-08-11 20:03:10Z,87.83109742153925
YBTC,2025-02-06,0.565,47.450001,weekly,yfinance,2025-08-11 20:03:11Z,61.91780691427171
YBTC,2025-02-13,0.293,46.849998,weekly,yfinance,2025-08-11 20:03:11Z,32.52081248754802
YBTC,2025-02-20,0.281,47.970001,weekly,yfinance,2025-08-11 20:03:12Z,30.4607039720512
YBTC,2025-02-27,0.23,40.360001,weekly,yfinance,2025-08-11 20:03:13Z,29.63329956309962
YBTC,2025-03-06,0.244,42.360001,weekly,yfinance,2025-08-11 20:03:13Z,29.952784939735956
YBTC,2025-03-13,0.324,38.720001,weekly,yfinance,2025-08-11 20:03:14Z,43.512395570444326
YBTC,2025-03-20,0.564,40.529999,weekly,yfinance,2025-08-11 20:03:14Z,72.36121570099225
YBTC,2025-03-27,0.328,41.470001,weekly,yfinance,2025-08-11 20:03:15Z,41.128525654002274
YBTC,2025-04-03,0.282,39.27,weekly,yfinance,2025-08-11 20:03:15Z,37.341482047364394
YBTC,2025-04-10,0.309,38.580002,weekly,yfinance,2025-08-11 20:03:16Z,41.64852039147121
YBTC,2025-04-16,0.443,40.380001,weekly,yfinance,2025-08-11 20:03:16Z,57.04804217315399
YBTC,2025-04-24,0.445,42.700001,weekly,yfinance,2025-08-11 20:03:17Z,54.192036201591655
YBTC,2025-05-01,0.237,42.880001,weekly,yfinance,2025-08-11 20:03:17Z,28.74067097153286
YBTC,2025-05-08,0.26,44.634998,weekly,yfinance,2025-08-11 20:03:18Z,30.2901324203039
YBTC,2025-05-15,0.493,45.119999,weekly,yfinance,2025-08-11 20:03:18Z,56.817377145775204
YBTC,2025-05-22,0.515,47.209999,weekly,yfinance,2025-08-11 20:03:19Z,56.72527127145247
YBTC,2025-05-29,0.243,46.02,bi-weekly,yfinance,2025-08-11 20:03:20Z,13.728813559322031
YBTC,2025-06-12,0.203,46.189999,weekly,yfinance,2025-08-11 20:03:30Z,22.85343197344516
YBTC,2025-06-18,0.201,44.759998,weekly,yfinance,2025-08-11 20:03:31Z,23.351207477712578
YBTC,2025-06-26,0.275,46.040001,weekly,yfinance,2025-08-11 20:03:31Z,31.059947196786553
YBTC,2025-07-02,0.275,46.970001,weekly,yfinance,2025-08-11 20:03:33Z,30.444964223015454
YBTC,2025-07-09,0.311,47.799999,weekly,yfinance,2025-08-11 20:03:33Z,33.83263669105935
YBTC,2025-07-16,0.453,49.09,weekly,yfinance,2025-08-11 20:03:34Z,47.98533306172336
YBTC,2025-07-23,0.525,48.720001,weekly,yfinance,2025-08-11 20:03:34Z,56.03448160848765
YBTC,2025-07-30,0.44,48.040001,weekly,yfinance,2025-08-11 20:03:35Z,47.626976527331884
YBTC,2025-08-06,0.506,47.299999,weekly,yfinance,2025-08-11 20:03:35Z,55.6279081528099
YBTC,2025-08-13,0.342,48.43,weekly,yfinance,2025-08-18 06:36:49Z,36.72104067726617
YBTC,2025-08-20,0.484,46.810001,monthly,yfinance,2025-08-25 09:05:19Z,12.407604947498292
YETH,2024-09-27,3.854,50.313,monthly,yfinance,2025-08-11 20:03:36Z,91.92057718681058
YETH,2024-10-30,2.299,49.261002,monthly,yfinance,2025-08-11 20:03:36Z,56.00373293259443
YETH,2024-11-27,1.66,53.799,monthly,yfinance,2025-08-11 20:03:37Z,37.02671053365304
YETH,2025-01-30,3.599,49.5,monthly,yfinance,2025-08-11 20:03:47Z,87.24848484848485
YETH,2025-02-27,1.893,33.43,monthly,yfinance,2025-08-11 20:03:48Z,67.95094226742448
YETH,2025-03-28,1.515,27.190001,monthly,yfinance,2025-08-11 20:03:49Z,66.86281475311458
YETH,2025-04-29,1.089,24.43,monthly,yfinance,2025-08-11 20:03:49Z,53.4916086778551
YETH,2025-05-29,1.352,24.959999,monthly,yfinance,2025-08-11 20:03:50Z,65.00000260416677
YETH,2025-07-02,1.52,24.08,monthly,yfinance,2025-08-11 20:03:50Z,75.74750830564786
YETH,2025-07-09,0.359,24.99,weekly,yfinance,2025-08-11 20:03:51Z,74.70188075230092
YETH,2025-07-16,0.385,26.469999,weekly,yfinance,2025-08-11 20:03:52Z,75.63279469712107
YETH,2025-07-23,0.345,26.559999,weekly,yfinance,2025-08-11 20:03:52Z,67.5451832660084
YETH,2025-07-30,0.293,27.68,weekly,yfinance,2025-08-11 20:03:53Z,55.04335260115607
YETH,2025-08-06,0.239,26.67,weekly,yfinance,2025-08-11 20:03:53Z,46.5991751031121
YETH,2025-08-13,0.247,28.945,weekly,yfinance,2025-08-18 06:36:50Z,44.373812402832954
YETH,2025-08-20,0.435,28.91,monthly,yfinance,2025-08-25 09:05:20Z,18.056035973711516
YMAG,2024-02-15,0.431,20.09,monthly,yfinance,2025-08-11 20:03:54Z,25.744151319064212
YMAG,2024-03-14,0.592,19.940001,monthly,yfinance,2025-08-11 20:03:54Z,35.62687885522172
YMAG,2024-04-17,0.623,19.459999,monthly,yfinance,2025-08-11 20:03:55Z,38.41726816121624
YMAG,2024-05-15,0.637,19.92,monthly,yfinance,2025-08-11 20:03:55Z,38.373493975903614
YMAG,2024-06-14,0.677,20.49,monthly,yfinance,2025-08-11 20:03:56Z,39.648609077598834
YMAG,2024-07-17,0.637,20.049999,monthly,yfinance,2025-08-11 20:03:56Z,38.12469018078256
YMAG,2024-08-15,0.576,18.870001,monthly,yfinance,2025-08-11 20:03:57Z,36.629568806064185
YMAG,2024-09-19,0.198,19.299999,weekly,yfinance,2025-08-11 20:03:57Z,53.34715302316856
YMAG,2024-09-26,0.17,19.379999,weekly,yfinance,2025-08-11 20:03:58Z,45.614037441384795
YMAG,2024-10-03,0.164,18.969999,weekly,yfinance,2025-08-11 20:03:58Z,44.95519477887163
YMAG,2024-10-10,0.282,18.93,weekly,yfinance,2025-08-11 20:03:59Z,77.46434231378763
YMAG,2024-10-17,0.226,18.67,weekly,yfinance,2025-08-11 20:03:59Z,62.9459025174076
YMAG,2024-10-24,0.055,19.02,weekly,yfinance,2025-08-11 20:04:00Z,15.036803364879075
YMAG,2024-10-31,0.153,18.59,weekly,yfinance,2025-08-11 20:04:00Z,42.79720279720279
YMAG,2024-11-07,0.207,19.629999,weekly,yfinance,2025-08-11 20:04:01Z,54.8344398794926
YMAG,2024-11-14,0.21,19.540001,weekly,yfinance,2025-08-11 20:04:01Z,55.885360497166815
YMAG,2024-11-21,0.061,19.33,weekly,yfinance,2025-08-11 20:04:02Z,16.409725814795653
YMAG,2024-11-29,0.203,19.370001,weekly,yfinance,2025-08-11 20:04:02Z,54.49664148184608
YMAG,2024-12-05,0.277,19.74,weekly,yfinance,2025-08-11 20:04:03Z,72.96859169199597
YMAG,2024-12-12,0.168,20.1,weekly,yfinance,2025-08-11 20:04:04Z,43.46268656716418
YMAG,2024-12-19,0.059,19.6,weekly,yfinance,2025-08-11 20:04:04Z,15.653061224489791
YMAG,2024-12-27,0.174,19.719999,weekly,yfinance,2025-08-11 20:04:05Z,45.882355267867915
YMAG,2025-01-03,0.31,19.200001,weekly,yfinance,2025-08-11 20:04:05Z,83.9583289605037
YMAG,2025-01-08,0.158,18.84,weekly,yfinance,2025-08-11 20:04:06Z,43.609341825902334
YMAG,2025-01-16,0.05,18.59,weekly,yfinance,2025-08-11 20:04:11Z,13.986013986013987
YMAG,2025-01-23,0.1,18.940001,weekly,yfinance,2025-08-11 20:04:12Z,27.455119986530097
YMAG,2025-01-30,0.19,18.549999,weekly,yfinance,2025-08-11 20:04:12Z,53.26145839684412
YMAG,2025-02-06,0.186,18.290001,weekly,yfinance,2025-08-11 20:04:13Z,52.88135304093204
YMAG,2025-02-13,0.051,18.190001,weekly,yfinance,2025-08-11 20:04:13Z,14.579438450828011
YMAG,2025-02-20,0.137,18.1,weekly,yfinance,2025-08-11 20:04:14Z,39.35911602209945
YMAG,2025-02-27,0.176,16.48,weekly,yfinance,2025-08-11 20:04:14Z,55.533980582524265
YMAG,2025-03-06,0.151,15.9,weekly,yfinance,2025-08-11 20:04:15Z,49.38364779874214
YMAG,2025-03-13,0.145,15.18,weekly,yfinance,2025-08-11 20:04:15Z,49.670619235836625
YMAG,2025-03-20,0.085,15.27,weekly,yfinance,2025-08-11 20:04:16Z,28.945645055664706
YMAG,2025-03-27,0.084,15.42,weekly,yfinance,2025-08-11 20:04:16Z,28.326848249027243
YMAG,2025-04-03,0.097,14.35,weekly,yfinance,2025-08-11 20:04:17Z,35.149825783972126
YMAG,2025-04-10,0.097,14.22,weekly,yfinance,2025-08-11 20:04:17Z,35.47116736990154
YMAG,2025-04-17,0.094,13.8,weekly,yfinance,2025-08-11 20:04:17Z,35.42028985507246
YMAG,2025-04-24,0.092,14.42,weekly,yfinance,2025-08-11 20:04:18Z,33.17614424410541
YMAG,2025-05-01,0.101,14.9,weekly,yfinance,2025-08-11 20:04:18Z,35.24832214765101
YMAG,2025-05-08,0.106,14.96,weekly,yfinance,2025-08-11 20:04:19Z,36.844919786096256
YMAG,2025-05-15,0.2,15.79,weekly,yfinance,2025-08-11 20:04:19Z,65.86447118429386
YMAG,2025-05-22,0.26,15.41,weekly,yfinance,2025-08-11 20:04:20Z,87.73523685918234
YMAG,2025-05-29,0.293,15.42,weekly,yfinance,2025-08-11 20:04:20Z,98.80674448767833
YMAG,2025-06-05,0.209,14.89,weekly,yfinance,2025-08-11 20:04:20Z,72.98858294157152
YMAG,2025-06-12,0.171,15.2,weekly,yfinance,2025-08-11 20:04:22Z,58.50000000000001
YMAG,2025-06-20,0.169,14.95,weekly,yfinance,2025-08-11 20:04:22Z,58.782608695652186
YMAG,2025-06-26,0.157,15.2,weekly,yfinance,2025-08-11 20:04:23Z,53.71052631578947
YMAG,2025-07-03,0.055,15.32,weekly,yfinance,2025-08-11 20:04:24Z,18.66840731070496
YMAG,2025-07-10,0.126,15.25,weekly,yfinance,2025-08-11 20:04:25Z,42.96393442622951
YMAG,2025-07-17,0.152,15.29,weekly,yfinance,2025-08-11 20:04:25Z,51.693917593198165
YMAG,2025-07-24,0.203,15.27,weekly,yfinance,2025-08-11 20:04:26Z,69.1290111329404
YMAG,2025-07-31,0.075,15.44,weekly,yfinance,2025-08-11 20:04:26Z,25.259067357512954
YMAG,2025-08-07,0.08,15.49,weekly,yfinance,2025-08-11 20:04:27Z,26.85603615235636
YMAG,2025-08-14,0.162,15.66,weekly,yfinance,2025-08-18 06:36:50Z,53.79310344827586
YMAG,2025-08-21,0.149,14.99,monthly,yfinance,2025-08-25 09:05:21Z,11.92795196797865
YMAX,2024-02-15,0.534,20.690001,monthly,yfinance,2025-08-11 20:04:28Z,30.971482311673164
YMAX,2024-03-14,0.568,20.9,monthly,yfinance,2025-08-11 20:04:29Z,32.61244019138756
YMAX,2024-04-17,0.632,19.92,monthly,yfinance,2025-08-11 20:04:30Z,38.072289156626496
YMAX,2024-05-15,0.732,20.059999,monthly,yfinance,2025-08-11 20:04:31Z,43.78863628059004
YMAX,2024-06-14,0.73,19.59,monthly,yfinance,2025-08-11 20:04:32Z,44.716692189892804
YMAX,2024-07-17,0.652,19.209999,monthly,yfinance,2025-08-11 20:04:32Z,40.7287892102441
YMAX,2024-08-15,0.591,17.65,monthly,yfinance,2025-08-11 20:04:33Z,40.18130311614731
YMAX,2024-09-19,0.227,17.719999,weekly,yfinance,2025-08-11 20:04:33Z,66.61399924458235
YMAX,2024-09-26,0.222,17.809999,weekly,yfinance,2025-08-11 20:04:33Z,64.81752188756438
YMAX,2024-10-03,0.208,17.299999,weekly,yfinance,2025-08-11 20:04:34Z,62.52023482775924
YMAX,2024-10-10,0.204,17.43,weekly,yfinance,2025-08-11 20:04:35Z,60.86058519793459
YMAX,2024-10-17,0.175,17.33,weekly,yfinance,2025-08-11 20:04:35Z,52.51009809578765
YMAX,2024-10-24,0.227,17.32,weekly,yfinance,2025-08-11 20:04:36Z,68.15242494226328
YMAX,2024-10-31,0.225,16.92,weekly,yfinance,2025-08-11 20:04:36Z,69.14893617021276
YMAX,2024-11-07,0.12,17.709999,weekly,yfinance,2025-08-11 20:04:37Z,35.23433287602106
YMAX,2024-11-14,0.152,17.620001,weekly,yfinance,2025-08-11 20:04:38Z,44.85811323166213
YMAX,2024-11-21,0.244,18.129999,weekly,yfinance,2025-08-11 20:04:38Z,69.98345670068706
YMAX,2024-11-29,0.306,18.120001,weekly,yfinance,2025-08-11 20:04:38Z,87.81456469014543
YMAX,2024-12-05,0.238,18.4,weekly,yfinance,2025-08-11 20:04:39Z,67.26086956521739
YMAX,2024-12-12,0.123,18.25,weekly,yfinance,2025-08-11 20:04:39Z,35.04657534246575
YMAX,2024-12-19,0.139,17.290001,weekly,yfinance,2025-08-11 20:04:40Z,41.8045088603523
YMAX,2024-12-27,0.245,17.299999,weekly,yfinance,2025-08-11 20:04:41Z,73.64162275385104
YMAX,2025-01-03,0.181,17.25,weekly,yfinance,2025-08-11 20:04:41Z,54.56231884057971
YMAX,2025-01-08,0.14,16.73,weekly,yfinance,2025-08-11 20:04:41Z,43.51464435146444
YMAX,2025-01-16,0.112,16.51,weekly,yfinance,2025-08-11 20:04:42Z,35.2755905511811
YMAX,2025-01-23,0.172,16.959999,weekly,yfinance,2025-08-11 20:04:43Z,52.73585216602902
YMAX,2025-01-30,0.147,16.709999,weekly,yfinance,2025-08-11 20:04:44Z,45.74506557421098
YMAX,2025-02-06,0.194,16.48,weekly,yfinance,2025-08-11 20:04:44Z,61.21359223300972
YMAX,2025-02-13,0.15,16.639999,weekly,yfinance,2025-08-11 20:04:44Z,46.875002817007385
YMAX,2025-02-20,0.185,16.59,weekly,yfinance,2025-08-11 20:04:45Z,57.986738999397225
YMAX,2025-02-27,0.133,14.76,weekly,yfinance,2025-08-11 20:04:45Z,46.85636856368564
YMAX,2025-03-06,0.241,14.29,weekly,yfinance,2025-08-11 20:04:45Z,87.69769069279216
YMAX,2025-03-13,0.1,13.59,weekly,yfinance,2025-08-11 20:04:47Z,38.26342899190581
YMAX,2025-03-20,0.153,13.96,weekly,yfinance,2025-08-11 20:04:47Z,56.99140401146131
YMAX,2025-03-27,0.132,13.91,weekly,yfinance,2025-08-11 20:04:48Z,49.345794392523366
YMAX,2025-04-03,0.178,12.75,weekly,yfinance,2025-08-11 20:04:48Z,72.59607843137255
YMAX,2025-04-10,0.129,12.32,weekly,yfinance,2025-08-11 20:04:49Z,54.44805194805195
YMAX,2025-04-17,0.133,12.52,weekly,yfinance,2025-08-11 20:04:50Z,55.23961661341854
YMAX,2025-04-24,0.137,13.07,weekly,yfinance,2025-08-11 20:04:50Z,54.50650344299925
YMAX,2025-05-01,0.174,13.16,weekly,yfinance,2025-08-11 20:04:50Z,68.75379939209726
YMAX,2025-05-08,0.168,13.3,weekly,yfinance,2025-08-11 20:04:50Z,65.6842105263158
YMAX,2025-05-15,0.191,13.75,weekly,yfinance,2025-08-11 20:04:51Z,72.23272727272727
YMAX,2025-05-22,0.186,13.6,weekly,yfinance,2025-08-11 20:04:51Z,71.11764705882354
YMAX,2025-05-29,0.215,13.52,weekly,yfinance,2025-08-11 20:04:52Z,82.6923076923077
YMAX,2025-06-05,0.172,13.35,weekly,yfinance,2025-08-11 20:04:52Z,66.99625468164794
YMAX,2025-06-12,0.18,13.52,weekly,yfinance,2025-08-11 20:04:53Z,69.23076923076923
YMAX,2025-06-20,0.142,13.38,weekly,yfinance,2025-08-11 20:04:54Z,55.18684603886397
YMAX,2025-06-26,0.155,13.65,weekly,yfinance,2025-08-11 20:04:54Z,59.04761904761905
YMAX,2025-07-03,0.157,13.75,weekly,yfinance,2025-08-11 20:04:55Z,59.374545454545455
YMAX,2025-07-10,0.135,13.78,weekly,yfinance,2025-08-11 20:04:55Z,50.9433962264151
YMAX,2025-07-17,0.104,13.98,weekly,yfinance,2025-08-11 20:04:56Z,38.68383404864091
YMAX,2025-07-24,0.184,13.77,weekly,yfinance,2025-08-11 20:04:56Z,69.48438634713145
YMAX,2025-07-31,0.165,13.56,weekly,yfinance,2025-08-11 20:04:57Z,63.27433628318584
YMAX,2025-08-07,0.145,13.16,weekly,yfinance,2025-08-11 20:04:57Z,57.29483282674771
YMAX,2025-08-14,0.11,13.11,weekly,yfinance,2025-08-18 06:36:51Z,43.630816170861934
YMAX,2025-08-21,0.162,12.56,monthly,yfinance,2025-08-25 09:05:21Z,15.477707006369426
YQQQ,2024-09-06,0.423,19.85,monthly,yfinance,2025-08-11 20:04:58Z,25.571788413098233
YQQQ,2024-10-24,0.355,18.4,monthly,yfinance,2025-08-11 20:04:58Z,23.152173913043477
YQQQ,2024-11-21,0.327,17.85,monthly,yfinance,2025-08-11 20:04:58Z,21.983193277310924
YQQQ,2024-12-19,0.274,17.440001,monthly,yfinance,2025-08-11 20:04:59Z,18.853209928141634
YQQQ,2025-01-16,0.387,16.93,monthly,yfinance,2025-08-11 20:04:59Z,27.430596574128767
YQQQ,2025-02-13,0.25,16.27,monthly,yfinance,2025-08-11 20:04:59Z,18.43884449907806
YQQQ,2025-03-13,0.448,17.700001,monthly,yfinance,2025-08-11 20:05:00Z,30.372879639950305
YQQQ,2025-04-10,0.444,17.280001,monthly,yfinance,2025-08-11 20:05:00Z,30.833331548997023
YQQQ,2025-05-08,0.436,15.75,monthly,yfinance,2025-08-11 20:05:01Z,33.21904761904762
YQQQ,2025-06-05,0.265,14.64,monthly,yfinance,2025-08-11 20:05:02Z,21.721311475409834
YQQQ,2025-07-03,0.234,13.88,monthly,yfinance,2025-08-11 20:05:03Z,20.230547550432277
YQQQ,2025-07-31,0.179,13.673,monthly,yfinance,2025-08-11 20:05:04Z,15.709793022745554
