Ticker,Ex-Div Date,Dividend,Price on Ex-Date,Annualized Yield %,Frequency,Source
BK.TO,2008-07-29,0.084,1.608,62.704,monthly,yfinance
BK.TO,2008-08-27,0.084,1.673,60.269,monthly,yfinance
BK.TO,2008-09-26,0.084,1.697,59.399,monthly,yfinance
BK.TO,2008-10-29,0.079,1.201,78.927,monthly,yfinance
BK.TO,2008-11-26,0.075,0.801,112.327,monthly,yfinance
BK.TO,2009-04-28,0.063,1.161,65.125,semi-annual,yfinance
BK.TO,2009-05-27,0.063,1.288,58.707,monthly,yfinance
BK.TO,2009-06-26,0.063,1.644,45.997,monthly,yfinance
BK.TO,2009-07-29,0.063,1.637,46.188,monthly,yfinance
BK.TO,2009-08-27,0.063,1.769,42.725,monthly,yfinance
BK.TO,2009-09-28,0.063,1.796,42.097,monthly,yfinance
BK.TO,2009-10-28,0.063,1.641,46.074,monthly,yfinance
BK.TO,2009-11-26,0.063,1.751,43.177,monthly,yfinance
BK.TO,2009-12-29,0.063,1.74,43.441,monthly,yfinance
BK.TO,2010-01-27,0.063,1.646,45.921,monthly,yfinance
BK.TO,2010-02-24,0.063,1.82,41.54,monthly,yfinance
BK.TO,2010-03-29,0.063,2.064,36.637,monthly,yfinance
BK.TO,2010-04-28,0.063,2.209,34.228,monthly,yfinance
BK.TO,2010-05-27,0.063,2.108,35.86,monthly,yfinance
BK.TO,2010-06-28,0.063,1.996,37.881,monthly,yfinance
BK.TO,2010-07-28,0.063,2.051,36.853,monthly,yfinance
BK.TO,2010-08-27,0.063,1.928,39.208,monthly,yfinance
BK.TO,2010-09-28,0.063,2.139,35.339,monthly,yfinance
BK.TO,2010-10-27,0.063,2.178,34.714,monthly,yfinance
BK.TO,2010-11-26,0.063,2.184,34.608,monthly,yfinance
BK.TO,2010-12-29,0.063,2.177,34.726,monthly,yfinance
BK.TO,2011-01-27,0.063,2.249,33.616,monthly,yfinance
BK.TO,2011-02-24,0.063,2.507,30.15,monthly,yfinance
BK.TO,2011-03-29,0.063,2.664,28.377,monthly,yfinance
BK.TO,2011-04-27,0.063,2.593,29.16,monthly,yfinance
BK.TO,2011-05-27,0.063,2.622,28.828,monthly,yfinance
BK.TO,2011-06-28,0.063,2.391,31.614,monthly,yfinance
BK.TO,2011-07-27,0.063,2.245,33.675,monthly,yfinance
BK.TO,2011-08-29,0.063,2.145,35.251,monthly,yfinance
BK.TO,2011-09-28,0.063,2.056,36.778,monthly,yfinance
BK.TO,2011-10-27,0.063,2.362,32.001,monthly,yfinance
BK.TO,2011-11-28,0.063,2.004,37.719,monthly,yfinance
BK.TO,2011-12-28,0.063,2.118,35.698,monthly,yfinance
BK.TO,2012-01-27,0.053,1.962,32.42,monthly,yfinance
BK.TO,2012-02-27,0.053,1.995,31.875,monthly,yfinance
BK.TO,2012-03-28,0.053,2.148,29.61,monthly,yfinance
BK.TO,2012-04-26,0.053,1.984,32.051,monthly,yfinance
BK.TO,2012-05-29,0.053,1.796,35.418,monthly,yfinance
BK.TO,2012-06-27,0.053,1.803,35.268,monthly,yfinance
BK.TO,2012-07-27,0.053,1.852,34.346,monthly,yfinance
BK.TO,2012-08-29,0.053,1.932,32.917,monthly,yfinance
BK.TO,2012-09-26,0.053,1.963,32.407,monthly,yfinance
BK.TO,2012-10-29,0.053,2.032,31.293,monthly,yfinance
BK.TO,2012-11-28,0.053,2.04,31.175,monthly,yfinance
BK.TO,2012-12-27,0.053,2.125,29.933,monthly,yfinance
BK.TO,2013-01-29,0.053,2.219,28.659,monthly,yfinance
BK.TO,2013-02-26,0.053,2.246,28.317,monthly,yfinance
BK.TO,2013-03-26,0.053,2.176,29.234,monthly,yfinance
BK.TO,2013-04-26,0.053,2.1,30.288,monthly,yfinance
BK.TO,2013-05-29,0.053,2.209,28.798,monthly,yfinance
BK.TO,2013-06-26,0.053,2.077,30.628,monthly,yfinance
BK.TO,2013-07-29,0.053,2.189,29.053,monthly,yfinance
BK.TO,2013-08-28,0.053,2.217,28.692,monthly,yfinance
BK.TO,2013-09-26,0.076,2.543,35.867,monthly,yfinance
BK.TO,2013-10-29,0.086,2.854,36.161,monthly,yfinance
BK.TO,2013-11-27,0.096,2.967,38.821,monthly,yfinance
BK.TO,2013-12-27,0.099,3.093,38.409,monthly,yfinance
BK.TO,2014-01-29,0.102,3.169,38.62,monthly,yfinance
BK.TO,2014-02-26,0.103,3.29,37.566,monthly,yfinance
BK.TO,2014-03-27,0.107,3.364,38.164,monthly,yfinance
BK.TO,2014-04-28,0.108,3.4,38.115,monthly,yfinance
BK.TO,2014-05-28,0.11,3.481,37.915,monthly,yfinance
BK.TO,2014-06-26,0.11,3.503,37.686,monthly,yfinance
BK.TO,2014-07-29,0.109,3.638,35.95,monthly,yfinance
BK.TO,2014-08-27,0.113,3.763,36.039,monthly,yfinance
BK.TO,2014-09-26,0.116,3.686,37.766,monthly,yfinance
BK.TO,2014-10-29,0.113,3.812,35.572,monthly,yfinance
BK.TO,2014-11-26,0.116,4.155,33.502,monthly,yfinance
BK.TO,2014-12-29,0.125,3.832,39.141,monthly,yfinance
BK.TO,2015-01-28,0.113,3.684,36.806,monthly,yfinance
BK.TO,2015-02-25,0.107,3.921,32.746,monthly,yfinance
BK.TO,2015-03-27,0.116,3.917,35.535,monthly,yfinance
BK.TO,2015-04-28,0.115,3.787,36.445,monthly,yfinance
BK.TO,2015-05-27,0.109,3.752,34.865,monthly,yfinance
BK.TO,2015-06-26,0.107,3.657,35.107,monthly,yfinance
BK.TO,2015-07-29,0.101,3.181,38.099,monthly,yfinance
BK.TO,2015-08-27,0.089,3.075,34.736,monthly,yfinance
BK.TO,2015-09-28,0.086,2.83,36.463,monthly,yfinance
BK.TO,2015-10-28,0.08,3.278,29.283,monthly,yfinance
BK.TO,2015-11-26,0.089,3.068,34.816,monthly,yfinance
BK.TO,2015-12-29,0.083,2.918,34.134,monthly,yfinance
BK.TO,2016-01-27,0.078,2.576,36.333,monthly,yfinance
BK.TO,2016-02-25,0.069,2.529,32.738,monthly,yfinance
BK.TO,2016-03-29,0.067,3.12,25.773,monthly,yfinance
BK.TO,2016-04-27,0.082,3.382,29.097,monthly,yfinance
BK.TO,2016-05-27,0.086,3.383,30.503,monthly,yfinance
BK.TO,2016-06-28,0.088,3.266,32.329,monthly,yfinance
BK.TO,2016-07-27,0.084,3.493,28.861,monthly,yfinance
BK.TO,2016-08-29,0.088,3.713,28.444,monthly,yfinance
BK.TO,2016-09-28,0.093,3.724,29.972,monthly,yfinance
BK.TO,2016-10-27,0.093,3.885,28.729,monthly,yfinance
BK.TO,2016-11-28,0.097,4.042,28.798,monthly,yfinance
BK.TO,2016-12-28,0.1,4.551,26.366,monthly,yfinance
BK.TO,2017-01-03,0.5,4.447,134.916,weekly,yfinance
BK.TO,2017-01-27,0.105,4.573,27.553,semi-monthly,yfinance
BK.TO,2017-02-24,0.105,4.765,26.446,monthly,yfinance
BK.TO,2017-03-29,0.108,4.732,27.39,monthly,yfinance
BK.TO,2017-04-26,0.108,4.595,28.202,monthly,yfinance
BK.TO,2017-05-29,0.102,4.394,27.857,monthly,yfinance
BK.TO,2017-06-28,0.099,4.628,25.672,monthly,yfinance
BK.TO,2017-07-27,0.103,4.737,26.09,monthly,yfinance
BK.TO,2017-08-29,0.103,4.656,26.549,monthly,yfinance
BK.TO,2017-09-28,0.102,5.037,24.3,monthly,yfinance
BK.TO,2017-10-30,0.109,5.255,24.891,monthly,yfinance
BK.TO,2017-11-29,0.114,5.276,25.929,monthly,yfinance
BK.TO,2017-12-28,0.113,5.402,25.104,monthly,yfinance
BK.TO,2018-01-30,0.115,5.632,24.504,monthly,yfinance
BK.TO,2018-02-27,0.118,5.568,25.43,monthly,yfinance
BK.TO,2018-03-28,0.115,5.335,25.868,monthly,yfinance
BK.TO,2018-04-27,0.112,5.34,25.168,monthly,yfinance
BK.TO,2018-05-30,0.109,5.1,25.647,monthly,yfinance
BK.TO,2018-06-28,0.104,5.081,24.562,monthly,yfinance
BK.TO,2018-07-30,0.103,5.298,23.331,monthly,yfinance
BK.TO,2018-08-30,0.106,5.396,23.572,monthly,yfinance
BK.TO,2018-09-27,0.107,5.403,23.763,monthly,yfinance
BK.TO,2018-10-30,0.107,4.602,27.904,monthly,yfinance
BK.TO,2018-11-29,0.092,4.755,23.215,monthly,yfinance
BK.TO,2018-12-28,0.093,4.224,26.423,monthly,yfinance
BK.TO,2019-01-30,0.079,4.889,19.389,monthly,yfinance
BK.TO,2019-02-27,0.093,5.083,21.954,monthly,yfinance
BK.TO,2019-03-28,0.096,4.799,24.006,monthly,yfinance
BK.TO,2019-04-29,0.09,5.116,21.112,monthly,yfinance
BK.TO,2019-05-30,0.095,4.65,24.517,monthly,yfinance
BK.TO,2019-06-27,0.086,4.684,22.034,monthly,yfinance
BK.TO,2019-07-30,0.087,4.842,21.56,monthly,yfinance
BK.TO,2019-08-29,0.088,4.445,23.756,monthly,yfinance
BK.TO,2019-09-27,0.08,4.948,19.402,monthly,yfinance
BK.TO,2019-10-30,0.088,4.895,21.571,monthly,yfinance
BK.TO,2019-11-28,0.086,5.05,20.436,monthly,yfinance
BK.TO,2019-12-30,0.089,4.868,21.939,monthly,yfinance
BK.TO,2020-01-30,0.085,4.976,20.498,monthly,yfinance
BK.TO,2020-02-27,0.085,4.55,22.417,monthly,yfinance
BK.TO,2020-04-29,0.052,3.358,18.582,quarterly,yfinance
BK.TO,2020-05-28,0.056,3.237,20.762,monthly,yfinance
BK.TO,2020-06-29,0.054,3.184,20.35,monthly,yfinance
BK.TO,2020-07-30,0.054,3.221,20.119,monthly,yfinance
BK.TO,2020-08-28,0.053,3.743,16.992,monthly,yfinance
BK.TO,2020-09-29,0.062,3.479,21.388,monthly,yfinance
BK.TO,2020-10-29,0.057,3.523,19.415,monthly,yfinance
BK.TO,2020-11-27,0.056,4.65,14.451,monthly,yfinance
BK.TO,2020-12-30,0.073,4.725,18.539,monthly,yfinance
BK.TO,2021-01-28,0.075,4.87,18.479,monthly,yfinance
BK.TO,2021-02-25,0.075,5.445,16.528,monthly,yfinance
BK.TO,2021-03-30,0.086,5.966,17.297,monthly,yfinance
BK.TO,2021-04-29,0.092,6.167,17.902,monthly,yfinance
BK.TO,2021-05-28,0.094,6.69,16.861,monthly,yfinance
BK.TO,2021-06-29,0.102,6.779,18.057,monthly,yfinance
BK.TO,2021-07-29,0.103,6.803,18.169,monthly,yfinance
BK.TO,2021-08-30,0.102,6.937,17.643,monthly,yfinance
BK.TO,2021-09-28,0.104,6.906,18.072,monthly,yfinance
BK.TO,2021-10-28,0.101,7.347,16.496,monthly,yfinance
BK.TO,2021-11-29,0.162,7.884,24.659,monthly,yfinance
BK.TO,2021-12-30,0.17,8.131,25.09,monthly,yfinance
BK.TO,2022-01-28,0.176,8.846,23.874,monthly,yfinance
BK.TO,2022-02-25,0.188,9.03,24.982,monthly,yfinance
BK.TO,2022-03-30,0.186,9.16,24.366,monthly,yfinance
BK.TO,2022-04-28,0.189,8.902,25.477,monthly,yfinance
BK.TO,2022-05-30,0.18,9.233,23.394,monthly,yfinance
BK.TO,2022-06-29,0.186,8.628,25.868,monthly,yfinance
BK.TO,2022-07-28,0.173,8.462,24.534,monthly,yfinance
BK.TO,2022-08-30,0.166,8.56,23.271,monthly,yfinance
BK.TO,2022-09-28,0.167,8.456,23.698,monthly,yfinance
BK.TO,2022-10-28,0.161,8.645,22.348,monthly,yfinance
BK.TO,2022-11-29,0.163,8.999,21.737,monthly,yfinance
BK.TO,2022-12-29,0.168,8.971,22.471,monthly,yfinance
BK.TO,2023-01-30,0.166,9.308,21.401,monthly,yfinance
BK.TO,2023-02-27,0.17,9.604,21.241,monthly,yfinance
BK.TO,2023-03-30,0.172,9.285,22.229,monthly,yfinance
BK.TO,2023-04-27,0.166,9.395,21.203,monthly,yfinance
BK.TO,2023-05-30,0.166,9.37,21.259,monthly,yfinance
BK.TO,2023-06-29,0.163,9.546,20.49,monthly,yfinance
BK.TO,2023-07-28,0.164,9.732,20.221,monthly,yfinance
BK.TO,2023-08-30,0.165,9.61,20.604,monthly,yfinance
BK.TO,2023-09-28,0.161,8.408,22.977,monthly,yfinance
BK.TO,2023-10-30,0.14,7.338,22.895,monthly,yfinance
BK.TO,2023-11-29,0.12,7.686,18.736,monthly,yfinance
BK.TO,2023-12-28,0.123,8.266,17.856,monthly,yfinance
BK.TO,2024-01-30,0.131,8.417,18.676,monthly,yfinance
BK.TO,2024-02-28,0.133,8.356,19.1,monthly,yfinance
BK.TO,2024-03-27,0.129,8.85,17.491,monthly,yfinance
BK.TO,2024-04-29,0.135,8.977,18.046,monthly,yfinance
BK.TO,2024-05-31,0.135,9.347,17.331,monthly,yfinance
BK.TO,2024-06-28,0.139,9.178,18.173,monthly,yfinance
BK.TO,2024-07-31,0.136,9.542,17.104,monthly,yfinance
BK.TO,2024-08-30,0.139,9.662,17.264,monthly,yfinance
BK.TO,2024-09-27,0.139,9.984,16.707,monthly,yfinance
BK.TO,2024-10-31,0.142,10.214,16.683,monthly,yfinance
BK.TO,2024-11-29,0.144,10.864,15.906,monthly,yfinance
BK.TO,2024-12-31,0.151,10.501,17.255,monthly,yfinance
BK.TO,2025-01-31,0.145,10.935,15.912,monthly,yfinance
BK.TO,2025-02-28,0.15,10.889,16.53,monthly,yfinance
BK.TO,2025-03-31,0.146,10.454,16.759,monthly,yfinance
BK.TO,2025-04-30,0.137,10.507,15.646,monthly,yfinance
BK.TO,2025-05-30,0.137,11.432,14.381,monthly,yfinance
BK.TO,2025-06-30,0.147,11.947,14.765,monthly,yfinance
BK.TO,2025-07-31,0.151,12.62,14.358,monthly,yfinance
BKCC.TO,2012-01-27,0.16,6.2,30.968,monthly,yfinance
BKCC.TO,2012-02-27,0.146,6.32,27.722,monthly,yfinance
BKCC.TO,2012-03-28,0.11,6.487,20.348,monthly,yfinance
BKCC.TO,2012-04-26,0.098,6.404,18.364,monthly,yfinance
BKCC.TO,2012-05-29,0.116,5.929,23.477,monthly,yfinance
BKCC.TO,2012-06-27,0.112,6.002,22.392,monthly,yfinance
BKCC.TO,2012-07-27,0.118,6.025,23.503,monthly,yfinance
BKCC.TO,2012-08-29,0.1,6.156,19.495,monthly,yfinance
BKCC.TO,2012-09-26,0.08,6.14,15.636,monthly,yfinance
BKCC.TO,2012-10-29,0.096,6.231,18.487,monthly,yfinance
BKCC.TO,2012-11-28,0.098,6.41,18.345,monthly,yfinance
BKCC.TO,2012-12-27,0.096,6.566,17.544,monthly,yfinance
BKCC.TO,2013-01-29,0.074,6.667,13.32,monthly,yfinance
BKCC.TO,2013-02-26,0.066,6.661,11.89,monthly,yfinance
BKCC.TO,2013-03-26,0.066,6.672,11.871,monthly,yfinance
BKCC.TO,2013-04-26,0.092,6.58,16.777,monthly,yfinance
BKCC.TO,2013-05-29,0.08,6.782,14.155,monthly,yfinance
BKCC.TO,2013-06-26,0.086,6.671,15.469,monthly,yfinance
BKCC.TO,2013-07-29,0.08,6.875,13.964,monthly,yfinance
BKCC.TO,2013-08-28,0.088,6.829,15.463,monthly,yfinance
BKCC.TO,2013-09-26,0.088,7.046,14.986,monthly,yfinance
BKCC.TO,2013-10-29,0.088,7.265,14.536,monthly,yfinance
BKCC.TO,2013-11-27,0.088,7.451,14.173,monthly,yfinance
BKCC.TO,2013-12-27,0.09,7.513,14.374,monthly,yfinance
BKCC.TO,2014-01-29,0.088,7.265,14.536,monthly,yfinance
BKCC.TO,2014-02-26,0.088,7.42,14.232,monthly,yfinance
BKCC.TO,2014-03-27,0.082,7.446,13.216,monthly,yfinance
BKCC.TO,2014-04-28,0.076,7.521,12.127,monthly,yfinance
BKCC.TO,2014-05-28,0.076,7.733,11.794,monthly,yfinance
BKCC.TO,2014-06-26,0.076,7.774,11.732,monthly,yfinance
BKCC.TO,2014-07-29,0.07,8.097,10.374,monthly,yfinance
BKCC.TO,2014-08-27,0.07,8.205,10.237,monthly,yfinance
BKCC.TO,2014-09-26,0.07,7.967,10.544,monthly,yfinance
BKCC.TO,2014-10-29,0.174,7.86,26.566,monthly,yfinance
BKCC.TO,2014-11-26,0.134,8.227,19.545,monthly,yfinance
BKCC.TO,2014-12-29,0.096,8.057,14.297,monthly,yfinance
BKCC.TO,2015-01-28,0.1,7.523,15.952,monthly,yfinance
BKCC.TO,2015-02-25,0.084,7.731,13.038,monthly,yfinance
BKCC.TO,2015-03-27,0.082,7.84,12.551,monthly,yfinance
BKCC.TO,2015-04-28,0.078,8.075,11.592,monthly,yfinance
BKCC.TO,2015-05-27,0.076,7.937,11.491,monthly,yfinance
BKCC.TO,2015-06-26,0.084,8.076,12.482,monthly,yfinance
BKCC.TO,2015-07-29,0.096,7.661,15.037,monthly,yfinance
BKCC.TO,2015-08-27,0.108,7.584,17.089,monthly,yfinance
BKCC.TO,2015-09-28,0.11,7.43,17.765,monthly,yfinance
BKCC.TO,2015-10-28,0.11,7.978,16.545,monthly,yfinance
BKCC.TO,2015-11-26,0.124,7.99,18.623,monthly,yfinance
BKCC.TO,2015-12-29,0.132,7.806,20.292,monthly,yfinance
BKCC.TO,2016-01-27,0.096,7.269,15.848,monthly,yfinance
BKCC.TO,2016-02-25,0.088,7.167,14.733,monthly,yfinance
BKCC.TO,2016-03-29,0.078,7.776,12.037,monthly,yfinance
BKCC.TO,2016-04-27,0.082,8.118,12.121,monthly,yfinance
BKCC.TO,2016-05-27,0.08,8.187,11.726,monthly,yfinance
BKCC.TO,2016-06-28,0.072,7.908,10.925,monthly,yfinance
BKCC.TO,2016-07-27,0.068,8.169,9.989,monthly,yfinance
BKCC.TO,2016-08-29,0.092,8.294,13.311,monthly,yfinance
BKCC.TO,2016-09-28,0.104,8.376,14.9,monthly,yfinance
BKCC.TO,2016-10-27,0.104,8.539,14.616,monthly,yfinance
BKCC.TO,2016-11-28,0.092,8.898,12.408,monthly,yfinance
BKCC.TO,2016-12-28,0.082,9.173,10.727,monthly,yfinance
BKCC.TO,2017-01-27,0.082,9.367,10.505,monthly,yfinance
BKCC.TO,2017-02-24,0.084,9.338,10.794,monthly,yfinance
BKCC.TO,2017-03-29,0.076,9.254,9.855,monthly,yfinance
BKCC.TO,2017-04-25,0.106,9.34,13.619,monthly,yfinance
BKCC.TO,2017-05-29,0.102,8.843,13.842,monthly,yfinance
BKCC.TO,2017-06-28,0.104,9.138,13.657,monthly,yfinance
BKCC.TO,2017-07-27,0.096,9.262,12.438,monthly,yfinance
BKCC.TO,2017-08-29,0.1,9.198,13.046,monthly,yfinance
BKCC.TO,2017-09-28,0.088,9.66,10.932,monthly,yfinance
BKCC.TO,2017-10-30,0.082,9.917,9.922,monthly,yfinance
BKCC.TO,2017-11-29,0.08,10.078,9.525,monthly,yfinance
BKCC.TO,2017-12-28,0.08,10.089,9.515,monthly,yfinance
BKCC.TO,2018-01-30,0.084,10.199,9.883,monthly,yfinance
BKCC.TO,2018-02-27,0.09,9.976,10.826,monthly,yfinance
BKCC.TO,2018-03-28,0.076,9.559,9.541,monthly,yfinance
BKCC.TO,2018-04-27,0.076,9.733,9.37,monthly,yfinance
BKCC.TO,2018-05-30,0.074,9.741,9.116,monthly,yfinance
BKCC.TO,2018-06-28,0.074,9.749,9.109,monthly,yfinance
BKCC.TO,2018-07-30,0.08,9.838,9.758,monthly,yfinance
BKCC.TO,2018-08-30,0.078,9.937,9.419,monthly,yfinance
BKCC.TO,2018-09-27,0.074,9.933,8.939,monthly,yfinance
BKCC.TO,2018-10-30,0.084,9.136,11.033,monthly,yfinance
BKCC.TO,2018-11-29,0.078,9.35,10.011,monthly,yfinance
BKCC.TO,2018-12-28,0.076,8.472,10.765,monthly,yfinance
BKCC.TO,2019-01-30,0.076,9.19,9.924,monthly,yfinance
BKCC.TO,2019-02-27,0.076,9.498,9.602,monthly,yfinance
BKCC.TO,2019-03-28,0.076,9.461,9.639,monthly,yfinance
BKCC.TO,2019-04-29,0.076,9.865,9.245,monthly,yfinance
BKCC.TO,2019-05-30,0.076,9.758,9.346,monthly,yfinance
BKCC.TO,2019-06-27,0.078,9.816,9.536,monthly,yfinance
BKCC.TO,2019-07-30,0.078,9.897,9.458,monthly,yfinance
BKCC.TO,2019-08-29,0.08,9.566,10.036,monthly,yfinance
BKCC.TO,2019-09-27,0.078,10.028,9.334,monthly,yfinance
BKCC.TO,2019-10-30,0.08,10.135,9.472,monthly,yfinance
BKCC.TO,2019-11-28,0.08,10.506,9.137,monthly,yfinance
BKCC.TO,2019-12-30,0.078,10.361,9.034,monthly,yfinance
BKCC.TO,2020-01-30,0.08,10.554,9.096,monthly,yfinance
BKCC.TO,2020-02-27,0.08,10.372,9.256,monthly,yfinance
BKCC.TO,2020-03-30,0.072,7.488,11.539,monthly,yfinance
BKCC.TO,2020-04-29,0.076,7.596,12.007,monthly,yfinance
BKCC.TO,2020-05-28,0.076,8.558,10.657,monthly,yfinance
BKCC.TO,2020-06-29,0.078,8.557,10.938,monthly,yfinance
BKCC.TO,2020-07-30,0.076,8.754,10.418,monthly,yfinance
BKCC.TO,2020-08-28,0.074,9.454,9.393,monthly,yfinance
BKCC.TO,2020-09-29,0.078,8.885,10.534,monthly,yfinance
BKCC.TO,2020-10-29,0.076,8.87,10.282,monthly,yfinance
BKCC.TO,2020-11-27,0.08,10.07,9.533,monthly,yfinance
BKCC.TO,2020-12-30,0.078,10.069,9.296,monthly,yfinance
BKCC.TO,2021-01-28,0.08,10.082,9.522,monthly,yfinance
BKCC.TO,2021-02-25,0.082,10.809,9.103,monthly,yfinance
BKCC.TO,2021-03-30,0.082,11.358,8.664,monthly,yfinance
BKCC.TO,2021-04-29,0.084,11.504,8.762,monthly,yfinance
BKCC.TO,2021-05-28,0.084,11.967,8.423,monthly,yfinance
BKCC.TO,2021-06-29,0.084,12.01,8.393,monthly,yfinance
BKCC.TO,2021-07-29,0.086,12.027,8.58,monthly,yfinance
BKCC.TO,2021-08-30,0.086,12.377,8.338,monthly,yfinance
BKCC.TO,2021-09-28,0.088,12.396,8.519,monthly,yfinance
BKCC.TO,2021-10-28,0.092,12.916,8.548,monthly,yfinance
BKCC.TO,2021-11-29,0.094,12.803,8.81,monthly,yfinance
BKCC.TO,2021-12-30,0.102,12.996,9.418,monthly,yfinance
BKCC.TO,2022-01-28,0.114,13.074,10.463,monthly,yfinance
BKCC.TO,2022-02-25,0.114,13.073,10.464,monthly,yfinance
BKCC.TO,2022-03-30,0.11,13.066,10.103,monthly,yfinance
BKCC.TO,2022-04-28,0.106,12.194,10.432,monthly,yfinance
BKCC.TO,2022-05-30,0.102,12.083,10.13,monthly,yfinance
BKCC.TO,2022-06-29,0.1,11.225,10.691,monthly,yfinance
BKCC.TO,2022-07-28,0.094,11.291,9.99,monthly,yfinance
BKCC.TO,2022-08-30,0.096,11.174,10.31,monthly,yfinance
BKCC.TO,2022-09-28,0.094,10.825,10.42,monthly,yfinance
BKCC.TO,2022-10-28,0.102,11.274,10.857,monthly,yfinance
BKCC.TO,2022-11-29,0.102,11.726,10.439,monthly,yfinance
BKCC.TO,2022-12-29,0.1,11.076,10.834,monthly,yfinance
BKCC.TO,2023-01-30,0.1,11.775,10.191,monthly,yfinance
BKCC.TO,2023-02-27,0.1,11.886,10.096,monthly,yfinance
BKCC.TO,2023-03-30,0.1,11.044,10.865,monthly,yfinance
BKCC.TO,2023-04-27,0.1,11.316,10.605,monthly,yfinance
BKCC.TO,2023-05-30,0.1,10.983,10.926,monthly,yfinance
BKCC.TO,2023-06-29,0.15,11.09,16.231,monthly,yfinance
BKCC.TO,2023-07-28,0.15,11.552,15.582,monthly,yfinance
BKCC.TO,2023-08-30,0.15,11.125,16.18,monthly,yfinance
BKCC.TO,2023-09-28,0.15,10.82,16.636,monthly,yfinance
BKCC.TO,2023-10-30,0.15,10.219,17.614,monthly,yfinance
BKCC.TO,2023-11-29,0.15,10.703,16.818,monthly,yfinance
BKCC.TO,2023-12-28,0.15,11.596,15.523,monthly,yfinance
BKCC.TO,2024-01-30,0.15,11.579,15.545,monthly,yfinance
BKCC.TO,2024-02-28,0.15,11.588,15.534,monthly,yfinance
BKCC.TO,2024-03-27,0.15,12.15,14.815,monthly,yfinance
BKCC.TO,2024-04-29,0.15,11.785,15.274,monthly,yfinance
BKCC.TO,2024-05-31,0.15,11.982,15.022,monthly,yfinance
BKCC.TO,2024-06-28,0.15,11.627,15.481,monthly,yfinance
BKCC.TO,2024-07-31,0.15,12.214,14.737,monthly,yfinance
BKCC.TO,2024-08-30,0.15,12.604,14.281,monthly,yfinance
BKCC.TO,2024-09-27,0.15,13.123,13.717,monthly,yfinance
BKCC.TO,2024-10-31,0.15,13.158,13.68,monthly,yfinance
BKCC.TO,2024-11-29,0.15,13.751,13.09,monthly,yfinance
BKCC.TO,2024-12-31,0.15,13.631,13.205,monthly,yfinance
BKCC.TO,2025-01-31,0.145,13.868,12.547,monthly,yfinance
BKCC.TO,2025-02-28,0.145,13.657,12.74,monthly,yfinance
BKCC.TO,2025-03-31,0.145,13.178,13.204,monthly,yfinance
BKCC.TO,2025-04-30,0.145,13.375,13.009,monthly,yfinance
BKCC.TO,2025-05-30,0.145,14.05,12.384,monthly,yfinance
BKCC.TO,2025-06-30,0.145,14.398,12.085,monthly,yfinance
BKCC.TO,2025-07-31,0.145,14.66,11.869,monthly,yfinance
BKCL.TO,2023-07-28,0.257,14.945,20.635,monthly,yfinance
BKCL.TO,2023-08-30,0.257,14.188,21.736,monthly,yfinance
BKCL.TO,2023-09-28,0.257,13.736,22.451,monthly,yfinance
BKCL.TO,2023-10-30,0.245,12.736,23.085,monthly,yfinance
BKCL.TO,2023-11-29,0.245,13.445,21.867,monthly,yfinance
BKCL.TO,2023-12-28,0.245,14.905,19.726,monthly,yfinance
BKCL.TO,2024-01-30,0.245,14.846,19.804,monthly,yfinance
BKCL.TO,2024-02-28,0.245,14.842,19.809,monthly,yfinance
BKCL.TO,2024-03-27,0.245,15.766,18.648,monthly,yfinance
BKCL.TO,2024-04-29,0.245,15.161,19.392,monthly,yfinance
BKCL.TO,2024-05-31,0.245,15.401,19.09,monthly,yfinance
BKCL.TO,2024-06-28,0.245,14.84,19.812,monthly,yfinance
BKCL.TO,2024-07-31,0.245,15.749,18.668,monthly,yfinance
BKCL.TO,2024-08-30,0.245,16.34,17.993,monthly,yfinance
BKCL.TO,2024-09-27,0.245,17.164,17.129,monthly,yfinance
BKCL.TO,2024-10-31,0.245,17.237,17.056,monthly,yfinance
BKCL.TO,2024-11-29,0.245,18.145,16.203,monthly,yfinance
BKCL.TO,2024-12-31,0.245,17.941,16.387,monthly,yfinance
BKCL.TO,2025-01-31,0.24,18.306,15.733,monthly,yfinance
BKCL.TO,2025-02-28,0.24,17.965,16.031,monthly,yfinance
BKCL.TO,2025-03-31,0.24,17.144,16.799,monthly,yfinance
BKCL.TO,2025-04-30,0.235,17.44,16.17,monthly,yfinance
BKCL.TO,2025-05-30,0.235,18.505,15.239,monthly,yfinance
BKCL.TO,2025-06-30,0.235,19.185,14.699,monthly,yfinance
BKCL.TO,2025-07-31,0.24,19.52,14.754,monthly,yfinance
BMAX.TO,2022-10-28,0.1,9.536,12.584,monthly,yfinance
BMAX.TO,2022-11-29,0.1,9.894,12.128,monthly,yfinance
BMAX.TO,2022-12-29,0.1,9.735,12.327,monthly,yfinance
BMAX.TO,2023-01-30,0.1,9.967,12.039,monthly,yfinance
BMAX.TO,2023-02-27,0.1,9.866,12.163,monthly,yfinance
BMAX.TO,2023-03-30,0.1,9.598,12.502,monthly,yfinance
BMAX.TO,2023-04-27,0.1,9.869,12.159,monthly,yfinance
BMAX.TO,2023-05-30,0.1,9.829,12.209,monthly,yfinance
BMAX.TO,2023-06-29,0.1,10.023,11.972,monthly,yfinance
